Year,City,State,Season,River_Name,Industry_Sector,Prominent_Pollutant,Avg_AQI,Avg_Water_Contamination,Avg_Industrial_Emission,Avg_Vehicular_Emission,Avg_Population,Avg_GDP,NCAP_Flag,AQI_Bucket,Water_Quality_Status,Avg_PM25,Avg_PM10,Avg_NO2,Avg_SO2,Avg_CO,Avg_O3,Projected_AQI_20pct_Cut
2020,Shillong,Meghalaya,Monsoon,Umiam,Handicrafts,PM10,27.77,1.85,46102.62,9309.31,54619.54,91128.77,No,Good,Acceptable,16.88,24.97,2.79,8.74,0.17,8.49,26.1
2020,Shillong,Meghalaya,Post-Monsoon,Umiam,Handicrafts,PM10,112.63,1.5,34278.0,234574.0,3361.0,158487.0,Yes,Satisfactory,Acceptable,48.49,70.2,33.96,12.91,1.06,40.82,105.87
2020,Shillong,Meghalaya,Summer,Umiam,Handicrafts,O3,56.62,1.75,37972.54,11152.92,49252.31,82784.77,No,Satisfactory,Good,21.08,30.85,2.74,5.39,0.22,39.94,53.22
2020,Shillong,Meghalaya,Summer,Umiam,Handicrafts,PM10,58.73,1.72,46497.86,8850.23,53684.54,91330.68,No,Satisfactory,Acceptable,29.6,50.18,2.61,7.61,0.15,18.3,55.21
2020,Shillong,Meghalaya,Winter,Umiam,Handicrafts,O3,61.73,1.8,42941.0,8434.87,53068.93,91455.4,No,Satisfactory,Acceptable,22.46,33.25,2.63,6.61,0.25,44.08,58.03
2020,Shillong,Meghalaya,Winter,Umiam,Handicrafts,PM10,88.29,1.77,47365.87,14203.53,52113.02,89177.29,No,Satisfactory,Good,46.02,64.76,3.49,8.37,0.41,36.47,82.99
2020,Shillong,Meghalaya,Winter,Umiam,Handicrafts,PM2.5,52.0,1.12,54506.0,8773.0,53628.0,69051.0,No,Satisfactory,Good,57.08,38.59,2.82,7.76,0.36,29.71,48.88
2020,Talcher,Odisha,Monsoon,Brahmani,Thermal Power,NO2,74.5,4.44,2786101.5,441054.5,43564.5,139444.0,No,Moderate,Moderately Polluted,21.69,27.06,30.12,15.91,0.94,9.14,70.03
2020,Talcher,Odisha,Monsoon,Brahmani,Thermal Power,O3,100.93,4.26,2293071.89,494401.67,33804.33,153058.67,No,Moderate,Polluted,30.32,40.22,31.34,21.92,1.6,58.11,94.87
2020,Talcher,Odisha,Monsoon,Brahmani,Thermal Power,PM10,98.93,4.66,2364199.14,436072.64,34200.45,144266.95,No,Satisfactory,Moderately Polluted,33.68,76.6,16.48,23.08,1.45,20.07,92.99
2020,Talcher,Odisha,Post-Monsoon,Brahmani,Thermal Power,O3,191.59,1.37,17152.0,84124.0,10296.0,232260.0,Yes,Moderate,Acceptable,106.29,130.38,114.56,25.58,2.97,170.05,180.09
2020,Talcher,Odisha,Post-Monsoon,Brahmani,Thermal Power,PM10,260.93,0.55,6774.0,84124.0,10296.0,232260.0,Yes,Poor,Good,112.96,144.9,109.64,8.46,0.58,34.58,245.27
2020,Talcher,Odisha,Summer,Brahmani,Thermal Power,O3,124.95,4.94,2364352.85,495751.9,38696.4,139868.4,No,Moderate,Moderately Polluted,32.27,43.2,12.52,26.25,2.06,66.88,117.45
2020,Talcher,Odisha,Summer,Brahmani,Thermal Power,PM10,123.11,4.78,2595416.43,528716.98,38259.67,132447.9,No,Moderate,Moderately Polluted,43.59,91.76,9.98,24.42,1.9,42.66,115.72
2020,Talcher,Odisha,Summer,Brahmani,Thermal Power,PM2.5,100.5,4.92,2649820.5,618944.0,32612.5,145349.5,No,Satisfactory,Moderately Polluted,43.42,15.64,5.31,27.7,1.84,36.0,94.47
2020,Talcher,Odisha,Summer,Brahmani,Thermal Power,SO2,93.33,4.66,2847117.0,516698.0,34514.11,137089.44,No,Satisfactory,Moderately Polluted,16.27,25.04,6.82,58.42,1.33,22.04,87.73
2020,Talcher,Odisha,Winter,Brahmani,Thermal Power,PM10,250.36,4.68,2513873.97,477533.25,36627.38,143019.32,No,Very Poor,Moderately Polluted,119.39,210.48,11.36,20.93,1.62,21.7,235.34
2020,Talcher,Odisha,Winter,Brahmani,Thermal Power,PM2.5,289.0,3.95,2394018.0,367535.0,47237.0,130580.0,No,Poor,Acceptable,354.44,347.58,4.56,16.28,1.71,23.18,271.66
2020,Thiruvananthapuram,Kerala,Monsoon,Karamana,IT/Electronics,O3,42.0,2.69,232527.0,26396.0,231064.0,759024.0,No,Good,Acceptable,9.56,16.64,9.5,5.32,0.5,23.69,39.48
2020,Thiruvananthapuram,Kerala,Monsoon,Karamana,IT/Electronics,PM10,51.4,2.39,244783.47,60589.09,225234.41,677696.5,No,Good,Acceptable,23.59,44.61,14.03,8.44,0.64,23.63,48.32
2020,Thiruvananthapuram,Kerala,Post-Monsoon,Karamana,IT/Electronics,O3,143.91,1.31,12676.0,213309.0,12763.0,1119554.0,Yes,Moderate,Acceptable,66.15,99.66,116.9,5.79,2.17,174.65,135.28
2020,Thiruvananthapuram,Kerala,Post-Monsoon,Karamana,IT/Electronics,PM10,185.89,1.1,27036.0,213309.0,12763.0,1119554.0,Yes,Moderate,Acceptable,100.6,116.66,47.4,74.72,4.3,98.5,174.74
2020,Thiruvananthapuram,Kerala,Summer,Karamana,IT/Electronics,O3,56.33,2.36,249739.19,49197.38,266299.76,634646.76,No,Satisfactory,Acceptable,16.34,33.0,8.29,5.59,0.52,40.11,52.95
2020,Thiruvananthapuram,Kerala,Summer,Karamana,IT/Electronics,PM10,64.52,2.32,253809.89,50947.96,260288.31,650662.52,No,Satisfactory,Acceptable,23.04,48.67,11.74,5.93,0.73,36.13,60.65
2020,Thiruvananthapuram,Kerala,Winter,Karamana,IT/Electronics,O3,112.44,2.39,233103.75,85462.25,224221.5,877358.0,No,Satisfactory,Acceptable,50.77,69.83,41.86,10.68,1.47,72.87,105.69
2020,Thiruvananthapuram,Kerala,Winter,Karamana,IT/Electronics,PM10,82.91,2.4,264249.19,52599.47,246755.77,634028.11,No,Satisfactory,Acceptable,38.73,67.55,22.99,8.18,0.99,46.46,77.94
2020,Visakhapatnam,Andhra Pradesh,Monsoon,Gosthani,Manufacturing,PM10,50.0,3.84,248289.0,2605332.0,599.0,199916.0,No,Good,Heavily Polluted,15.0,66.0,26.85,2.1,0.59,17.05,47.0
2020,Visakhapatnam,Andhra Pradesh,Monsoon,Gosthani,Mining,O3,182.68,1.55,16437.0,131765.0,2504.0,210420.0,Yes,Moderate,Acceptable,103.86,104.64,41.6,9.43,1.46,162.53,171.72
2020,Visakhapatnam,Andhra Pradesh,Monsoon,Gosthani,Mining,PM10,85.18,3.7,152485.03,2450455.32,652.23,202877.42,No,Satisfactory,Heavily Polluted,25.51,82.25,36.4,9.96,0.69,29.33,80.07
2020,Visakhapatnam,Andhra Pradesh,Post-Monsoon,Gosthani,Mining,O3,182.95,0.83,9713.0,131765.0,2504.0,210420.0,Yes,Moderate,Good,72.0,106.62,114.23,50.8,2.68,135.52,171.97
2020,Visakhapatnam,Andhra Pradesh,Post-Monsoon,Gosthani,Mining,PM10,241.53,1.19,40922.0,131765.0,2504.0,210420.0,Yes,Poor,Acceptable,104.18,132.32,39.38,50.09,0.88,78.5,227.04
2020,Visakhapatnam,Andhra Pradesh,Summer,Gosthani,Manufacturing,O3,32.0,2.72,248289.0,2605332.0,595.0,199916.0,No,Good,Moderately Polluted,2.0,17.99,10.24,8.86,0.11,19.75,30.08
2020,Visakhapatnam,Andhra Pradesh,Summer,Gosthani,Manufacturing,PM10,69.35,2.74,248289.0,2605332.0,591.71,199916.0,No,Moderate,Moderately Polluted,21.65,67.5,26.93,8.17,0.36,19.63,65.19
2020,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Manufacturing,O3,61.0,3.0,248289.0,2605332.0,579.0,199916.0,No,Satisfactory,Moderately Polluted,16.07,43.09,18.26,9.12,0.84,52.07,57.34
2020,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Manufacturing,PM10,128.23,3.0,248289.0,2605332.0,579.0,199916.0,No,Moderate,Moderately Polluted,60.98,124.34,35.74,9.44,1.11,48.71,120.54
2020,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Mining,PM10,225.66,0.81,48379.0,131765.0,2504.0,210420.0,Yes,Poor,Good,104.07,132.47,41.58,11.83,1.53,102.21,212.12
2020,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Power,O3,71.5,2.81,1163533.0,2663722.5,591.5,199916.0,No,Satisfactory,Moderately Polluted,36.1,52.92,20.6,8.55,0.89,63.23,67.21
2020,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Power,PM10,101.17,2.81,1163533.0,2663722.5,591.5,199916.0,No,Satisfactory,Moderately Polluted,45.68,98.48,35.62,6.36,1.02,27.09,95.1
2021,Ahmedabad,Gujarat,Monsoon,Sabarmati,Chemical,NO2,148.65,0.64,27187.0,155927.0,3696.0,7941334.0,Yes,Moderate,Good,62.69,93.88,113.1,67.49,2.15,61.08,139.73
2021,Ahmedabad,Gujarat,Monsoon,Sabarmati,Chemical,O3,148.2,1.14,13699.67,155927.0,3696.0,7941334.0,Yes,Moderate,Acceptable,73.41,87.43,73.82,29.42,2.77,129.52,139.31
2021,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,O3,171.24,1.24,14833.0,155927.0,3696.0,7941334.0,Yes,Moderate,Acceptable,84.4,105.22,27.74,60.04,2.63,175.7,160.97
2021,Ahmedabad,Gujarat,Summer,Sabarmati,Chemical,O3,146.68,1.07,22314.0,155927.0,3696.0,7941334.0,Yes,Moderate,Acceptable,75.46,105.52,71.04,44.0,2.82,139.24,137.88
2021,Ahmedabad,Gujarat,Summer,Sabarmati,Chemical,PM10,150.19,0.37,38401.0,155927.0,3696.0,7941334.0,Yes,Moderate,Good,63.76,89.55,60.84,9.72,1.55,35.21,141.18
2021,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,PM10,176.96,0.99,13414.67,155927.0,3696.0,7941334.0,Yes,Moderate,Acceptable,78.64,113.52,68.03,57.57,3.33,59.15,166.34
2021,Aizawl,Mizoram,Monsoon,Tlawng,Handicrafts,O3,87.46,0.58,41931.0,236331.0,3392.0,99189.0,Yes,Satisfactory,Good,52.6,58.1,33.77,8.4,0.56,77.84,82.21
2021,Aizawl,Mizoram,Monsoon,Tlawng,Handicrafts,PM10,82.21,0.83,32003.33,236331.0,3392.0,99189.0,Yes,Satisfactory,Good,39.59,63.21,25.33,22.95,1.34,46.19,77.28
2021,Aizawl,Mizoram,Post-Monsoon,Tlawng,Handicrafts,O3,94.21,1.79,49525.0,236331.0,3392.0,99189.0,Yes,Satisfactory,Acceptable,51.42,48.13,6.34,33.6,0.57,70.79,88.56
2021,Aizawl,Mizoram,Post-Monsoon,Tlawng,Handicrafts,PM10,107.79,0.73,46335.0,236331.0,3392.0,99189.0,Yes,Moderate,Good,45.46,70.93,39.41,6.04,0.3,5.79,101.32
2021,Aizawl,Mizoram,Summer,Tlawng,Handicrafts,PM10,90.23,1.42,26333.0,236331.0,3392.0,99189.0,Yes,Satisfactory,Acceptable,47.82,56.38,17.3,31.86,1.34,14.12,84.82
2021,Aizawl,Mizoram,Summer,Tlawng,Handicrafts,PM2.5,90.64,2.22,35528.0,236331.0,3392.0,99189.0,Yes,Satisfactory,Polluted,49.34,48.44,19.54,21.4,0.76,35.15,85.2
2021,Aizawl,Mizoram,Winter,Tlawng,Handicrafts,PM10,92.96,1.45,43539.5,236331.0,3392.0,99189.0,Yes,Moderate,Acceptable,44.78,59.52,17.6,27.16,1.23,45.6,87.38
2021,Aizawl,Mizoram,Winter,Tlawng,Handicrafts,PM2.5,121.03,1.23,11507.0,236331.0,3392.0,99189.0,Yes,Moderate,Acceptable,59.34,57.43,25.6,14.94,0.58,43.78,113.77
2021,Amaravati,Andhra Pradesh,Monsoon,Krishna,Agro-processing,O3,169.91,1.25,18545.0,136433.0,2587.0,452926.0,Yes,Moderate,Acceptable,71.43,109.01,20.46,16.85,3.56,112.18,159.72
2021,Amaravati,Andhra Pradesh,Monsoon,Krishna,Agro-processing,PM10,166.58,1.14,24602.33,136433.0,2587.0,452926.0,Yes,Moderate,Good,79.93,108.62,58.6,54.82,1.49,79.12,156.59
2021,Amaravati,Andhra Pradesh,Post-Monsoon,Krishna,Agro-processing,O3,173.9,1.09,47942.0,136433.0,2587.0,452926.0,Yes,Moderate,Acceptable,70.02,89.09,59.28,32.88,2.48,118.85,163.47
2021,Amaravati,Andhra Pradesh,Post-Monsoon,Krishna,Agro-processing,PM10,207.9,0.81,40639.0,136433.0,2587.0,452926.0,Yes,Poor,Good,104.68,140.9,30.83,47.74,0.5,98.32,195.43
2021,Amaravati,Andhra Pradesh,Summer,Krishna,Agro-processing,NO2,178.1,2.07,35493.0,136433.0,2587.0,452926.0,Yes,Moderate,Polluted,89.7,93.55,95.93,37.65,1.29,45.63,167.41
2021,Amaravati,Andhra Pradesh,Summer,Krishna,Agro-processing,O3,163.69,1.7,27296.0,136433.0,2587.0,452926.0,Yes,Moderate,Acceptable,66.2,99.67,58.26,33.37,3.0,104.83,153.87
2021,Amaravati,Andhra Pradesh,Summer,Krishna,Agro-processing,PM10,164.43,0.88,8531.0,136433.0,2587.0,452926.0,Yes,Moderate,Good,77.4,117.23,53.09,24.21,1.06,99.67,154.56
2021,Amaravati,Andhra Pradesh,Winter,Krishna,Agro-processing,PM10,199.45,1.3,30027.67,136433.0,2587.0,452926.0,Yes,Poor,Acceptable,108.79,133.31,67.8,42.33,1.7,51.6,187.48
2021,Amritsar,Punjab,Monsoon,Beas,Agro-Industry,NO2,148.56,0.91,11795.0,263741.0,3443.0,1092072.0,Yes,Moderate,Good,76.92,79.67,96.99,32.57,4.52,42.53,139.65
2021,Amritsar,Punjab,Monsoon,Beas,Agro-Industry,O3,145.15,0.97,18006.0,263741.0,3443.0,1092072.0,Yes,Moderate,Acceptable,66.29,100.12,69.92,32.65,2.05,147.21,136.44
2021,Amritsar,Punjab,Post-Monsoon,Beas,Agro-Industry,PM10,170.86,1.23,43531.5,263741.0,3443.0,1092072.0,Yes,Moderate,Acceptable,79.32,109.88,58.53,7.75,2.58,78.84,160.61
2021,Amritsar,Punjab,Summer,Beas,Agro-Industry,NO2,142.54,0.98,18946.0,263741.0,3443.0,1092072.0,Yes,Moderate,Good,85.2,83.65,98.88,75.33,2.06,62.83,133.99
2021,Amritsar,Punjab,Summer,Beas,Agro-Industry,PM10,146.88,1.03,43330.0,263741.0,3443.0,1092072.0,Yes,Moderate,Acceptable,72.18,87.54,13.64,37.13,2.07,57.34,138.07
2021,Amritsar,Punjab,Winter,Beas,Agro-Industry,O3,147.05,1.36,24967.0,263741.0,3443.0,1092072.0,Yes,Moderate,Acceptable,63.82,100.03,96.54,18.52,3.7,178.45,138.23
2021,Amritsar,Punjab,Winter,Beas,Agro-Industry,PM10,193.42,1.33,21746.5,263741.0,3443.0,1092072.0,Yes,Moderate,Good,109.66,121.76,41.04,30.86,3.78,58.73,181.81
2021,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,NO2,102.89,0.69,22310.0,115549.0,12607.0,3755570.0,Yes,Moderate,Good,46.22,65.29,94.84,41.87,3.12,90.11,96.72
2021,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,PM10,105.05,1.45,38663.0,115549.0,12607.0,3755570.0,Yes,Moderate,Acceptable,62.55,72.06,30.9,30.58,3.38,44.56,98.75
2021,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,PM2.5,102.04,1.51,44766.0,115549.0,12607.0,3755570.0,Yes,Moderate,Acceptable,59.34,57.47,41.39,7.93,3.01,29.56,95.92
2021,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,SO2,98.04,1.32,4150.0,115549.0,12607.0,3755570.0,Yes,Satisfactory,Acceptable,41.77,62.52,24.63,64.63,1.22,37.49,92.16
2021,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,O3,102.6,1.2,47857.0,115549.0,12607.0,3755570.0,Yes,Moderate,Acceptable,55.27,69.64,51.32,28.79,2.42,150.02,96.44
2021,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,PM10,134.6,1.27,24119.0,115549.0,12607.0,3755570.0,Yes,Moderate,Acceptable,56.53,92.25,91.14,75.96,3.22,41.76,126.52
2021,Bengaluru,Karnataka,Summer,Arkavathi,Agro-Industry,O3,102.45,1.38,39461.67,115549.0,12607.0,3755570.0,Yes,Moderate,Acceptable,46.19,64.44,74.19,36.79,2.29,105.22,96.3
2021,Bengaluru,Karnataka,Winter,Arkavathi,Agro-Industry,O3,102.11,1.15,20922.0,115549.0,12607.0,3755570.0,Yes,Moderate,Acceptable,54.36,64.13,58.0,70.44,2.17,113.01,95.98
2021,Bengaluru,Karnataka,Winter,Arkavathi,Agro-Industry,PM10,134.0,0.8,44866.0,115549.0,12607.0,3755570.0,Yes,Moderate,Good,65.57,91.73,66.35,57.32,2.25,48.38,125.96
2021,Bhopal,Madhya Pradesh,Monsoon,Betwa,Manufacturing,O3,129.08,1.3,37634.5,30703.0,11453.0,564766.0,Yes,Moderate,Acceptable,68.69,74.78,85.52,25.69,2.98,161.58,121.34
2021,Bhopal,Madhya Pradesh,Monsoon,Betwa,Manufacturing,PM10,128.65,1.8,48161.0,30703.0,11453.0,564766.0,Yes,Moderate,Acceptable,64.97,83.76,15.84,28.58,3.26,37.98,120.93
2021,Bhopal,Madhya Pradesh,Post-Monsoon,Betwa,Manufacturing,NO2,150.42,1.33,33362.5,30703.0,11453.0,564766.0,Yes,Moderate,Acceptable,69.78,87.72,108.85,64.63,0.72,74.72,141.39
2021,Bhopal,Madhya Pradesh,Summer,Betwa,Manufacturing,O3,124.54,1.67,8876.0,30703.0,11453.0,564766.0,Yes,Moderate,Acceptable,71.67,91.87,91.76,71.48,4.56,129.19,117.07
2021,Bhopal,Madhya Pradesh,Summer,Betwa,Manufacturing,PM10,130.96,1.46,23701.0,30703.0,11453.0,564766.0,Yes,Moderate,Acceptable,59.99,85.88,60.94,38.58,3.14,34.54,123.1
2021,Bhopal,Madhya Pradesh,Winter,Betwa,Manufacturing,O3,150.44,0.98,32368.0,30703.0,11453.0,564766.0,Yes,Moderate,Acceptable,73.37,85.79,61.95,43.36,2.02,126.37,141.41
2021,Bhopal,Madhya Pradesh,Winter,Betwa,Manufacturing,PM10,173.25,0.75,31956.0,30703.0,11453.0,564766.0,Yes,Moderate,Good,72.69,98.45,68.17,53.21,1.16,80.93,162.85
2021,Brajrajnagar,Odisha,Monsoon,Ib,Coal/Power,O3,122.58,1.11,26986.67,249420.0,8037.0,95703.0,Yes,Moderate,Acceptable,64.0,76.03,49.96,57.56,0.8,107.1,115.23
2021,Brajrajnagar,Odisha,Monsoon,Ib,Coal/Power,PM10,119.11,0.82,38674.0,249420.0,8037.0,95703.0,Yes,Moderate,Good,55.58,67.72,16.8,36.39,2.25,51.37,111.96
2021,Brajrajnagar,Odisha,Post-Monsoon,Ib,Coal/Power,O3,140.44,1.06,30548.5,249420.0,8037.0,95703.0,Yes,Moderate,Acceptable,68.98,95.26,27.61,57.78,3.82,184.42,132.01
2021,Brajrajnagar,Odisha,Summer,Ib,Coal/Power,O3,118.58,1.29,12573.0,249420.0,8037.0,95703.0,Yes,Moderate,Acceptable,54.4,79.96,84.09,44.1,1.55,166.6,111.47
2021,Brajrajnagar,Odisha,Summer,Ib,Coal/Power,PM10,114.81,1.26,22847.0,249420.0,8037.0,95703.0,Yes,Moderate,Acceptable,66.58,76.92,44.78,37.94,4.17,41.08,107.92
2021,Brajrajnagar,Odisha,Winter,Ib,Coal/Power,NO2,141.26,1.23,22517.0,249420.0,8037.0,95703.0,Yes,Moderate,Good,70.4,90.67,109.52,53.3,2.1,86.33,132.78
2021,Chandigarh,Chandigarh,Monsoon,Sukhna,Manufacturing,NO2,119.72,0.9,11795.0,263741.0,3443.0,1556147.0,Yes,Moderate,Good,59.84,64.11,74.46,27.31,3.57,32.92,112.54
2021,Chandigarh,Chandigarh,Monsoon,Sukhna,Manufacturing,O3,116.73,0.95,18006.0,263741.0,3443.0,1556147.0,Yes,Moderate,Acceptable,54.85,82.39,58.78,25.76,1.74,112.74,109.73
2021,Chandigarh,Chandigarh,Post-Monsoon,Sukhna,Manufacturing,PM10,138.05,1.21,43531.5,263741.0,3443.0,1556147.0,Yes,Moderate,Acceptable,61.87,87.66,48.31,5.65,1.92,63.72,129.77
2021,Chandigarh,Chandigarh,Summer,Sukhna,Manufacturing,NO2,119.99,1.03,27309.0,263741.0,3443.0,1556147.0,Yes,Moderate,Acceptable,63.93,64.76,78.18,56.06,1.29,38.11,112.79
2021,Chandigarh,Chandigarh,Summer,Sukhna,Manufacturing,PM10,116.82,0.98,26956.5,263741.0,3443.0,1556147.0,Yes,Moderate,Acceptable,63.56,72.29,42.88,45.31,1.78,56.57,109.81
2021,Chandigarh,Chandigarh,Winter,Sukhna,Manufacturing,O3,120.67,1.41,24967.0,263741.0,3443.0,1556147.0,Yes,Moderate,Acceptable,49.17,76.39,80.34,14.83,2.92,135.62,113.43
2021,Chandigarh,Chandigarh,Winter,Sukhna,Manufacturing,PM10,147.67,1.32,21746.5,263741.0,3443.0,1556147.0,Yes,Moderate,Good,85.33,93.14,35.03,25.18,3.2,47.39,138.81
2021,Chennai,Tamil Nadu,Monsoon,Cooum,Manufacturing,PM10,169.43,1.3,21726.75,68233.0,7373.0,24154446.0,Yes,Moderate,Good,76.45,113.94,70.47,45.49,1.87,68.7,159.26
2021,Chennai,Tamil Nadu,Post-Monsoon,Cooum,Manufacturing,O3,193.04,0.88,29126.5,68233.0,7373.0,24154446.0,Yes,Moderate,Acceptable,82.42,130.44,75.96,33.44,2.06,139.62,181.46
2021,Chennai,Tamil Nadu,Summer,Cooum,Manufacturing,O3,163.5,1.31,23915.0,68233.0,7373.0,24154446.0,Yes,Moderate,Acceptable,81.37,89.28,85.6,54.59,1.0,110.73,153.69
2021,Chennai,Tamil Nadu,Summer,Cooum,Manufacturing,PM10,164.14,1.5,15304.0,68233.0,7373.0,24154446.0,Yes,Moderate,Acceptable,84.86,115.22,99.98,33.54,1.85,49.04,154.29
2021,Chennai,Tamil Nadu,Winter,Cooum,Manufacturing,O3,212.38,0.7,35117.5,68233.0,7373.0,24154446.0,Yes,Poor,Good,99.53,131.48,67.71,49.26,1.4,163.76,199.64
2021,Chennai,Tamil Nadu,Winter,Cooum,Manufacturing,PM10,154.47,1.9,13836.0,68233.0,7373.0,24154446.0,Yes,Moderate,Acceptable,66.29,106.29,18.01,15.85,1.0,20.95,145.2
2021,Coimbatore,Tamil Nadu,Monsoon,Noyyal,Manufacturing,O3,156.26,1.74,21187.0,62531.0,4910.0,7746202.0,Yes,Moderate,Acceptable,87.5,84.26,20.46,74.2,4.29,93.64,146.88
2021,Coimbatore,Tamil Nadu,Monsoon,Noyyal,Manufacturing,PM10,152.77,1.0,26840.67,62531.0,4910.0,7746202.0,Yes,Moderate,Acceptable,79.13,94.0,43.37,43.88,2.63,29.45,143.6
2021,Coimbatore,Tamil Nadu,Post-Monsoon,Noyyal,Manufacturing,O3,161.67,0.79,19062.0,62531.0,4910.0,7746202.0,Yes,Moderate,Good,72.7,88.38,10.53,70.17,3.49,92.83,151.97
2021,Coimbatore,Tamil Nadu,Post-Monsoon,Noyyal,Manufacturing,PM10,201.6,1.46,6488.0,62531.0,4910.0,7746202.0,Yes,Poor,Acceptable,110.51,138.22,55.81,21.97,0.99,69.26,189.5
2021,Coimbatore,Tamil Nadu,Summer,Noyyal,Manufacturing,O3,148.82,0.8,38557.5,62531.0,4910.0,7746202.0,Yes,Moderate,Good,83.12,90.7,95.92,73.6,2.3,164.92,139.89
2021,Coimbatore,Tamil Nadu,Summer,Noyyal,Manufacturing,PM10,146.3,0.9,14252.0,62531.0,4910.0,7746202.0,Yes,Moderate,Good,65.53,98.06,84.71,54.85,1.41,25.64,137.52
2021,Coimbatore,Tamil Nadu,Winter,Noyyal,Manufacturing,O3,152.18,1.89,27065.0,62531.0,4910.0,7746202.0,Yes,Moderate,Acceptable,84.93,92.01,55.33,73.58,3.48,141.51,143.05
2021,Coimbatore,Tamil Nadu,Winter,Noyyal,Manufacturing,PM10,191.2,1.04,29294.0,62531.0,4910.0,7746202.0,Yes,Moderate,Acceptable,102.68,127.7,101.44,40.66,3.44,48.18,179.73
2021,Delhi,Delhi,Monsoon,Yamuna,Manufacturing,O3,200.11,0.98,28268.0,242705.0,1605.0,3678021.0,Yes,Poor,Good,87.81,118.01,17.22,71.51,2.3,163.7,188.1
2021,Delhi,Delhi,Monsoon,Yamuna,Manufacturing,PM10,195.81,1.17,39506.33,242705.0,1605.0,3678021.0,Yes,Moderate,Acceptable,102.57,122.52,69.39,11.66,1.86,49.61,184.06
2021,Delhi,Delhi,Post-Monsoon,Yamuna,Manufacturing,O3,193.08,0.85,52166.0,242705.0,1605.0,3678021.0,Yes,Moderate,Good,99.74,105.9,123.89,54.25,1.59,161.91,181.5
2021,Delhi,Delhi,Post-Monsoon,Yamuna,Manufacturing,PM10,249.89,1.54,49829.0,242705.0,1605.0,3678021.0,Yes,Poor,Acceptable,115.15,137.42,45.57,60.87,1.48,104.55,234.9
2021,Delhi,Delhi,Summer,Yamuna,Manufacturing,O3,189.75,1.28,23073.0,242705.0,1605.0,3678021.0,Yes,Moderate,Acceptable,109.27,131.38,51.32,35.47,1.25,155.72,178.36
2021,Delhi,Delhi,Summer,Yamuna,Manufacturing,PM10,200.45,1.25,42968.0,242705.0,1605.0,3678021.0,Yes,Poor,Acceptable,95.88,124.5,76.66,33.44,1.54,86.66,188.42
2021,Delhi,Delhi,Winter,Yamuna,Manufacturing,O3,188.21,0.9,32559.0,242705.0,1605.0,3678021.0,Yes,Moderate,Good,85.6,115.0,54.62,62.63,2.73,122.84,176.92
2021,Delhi,Delhi,Winter,Yamuna,Manufacturing,PM10,252.77,1.33,18851.5,242705.0,1605.0,3678021.0,Yes,Poor,Acceptable,112.6,167.05,97.48,58.78,3.18,55.49,237.6
2021,Ernakulam,Kerala,Monsoon,Periyar,Shipping/Refinery,O3,226.58,0.78,19836.0,92303.0,7470.0,844320.0,Yes,Poor,Good,110.99,131.31,55.29,33.33,1.7,160.88,212.99
2021,Ernakulam,Kerala,Monsoon,Periyar,Shipping/Refinery,PM10,210.1,1.74,16712.0,92303.0,7470.0,844320.0,Yes,Poor,Acceptable,110.63,140.4,54.96,35.5,1.81,48.67,197.49
2021,Ernakulam,Kerala,Post-Monsoon,Periyar,Shipping/Refinery,PM10,243.37,1.36,38968.0,92303.0,7470.0,844320.0,Yes,Poor,Acceptable,115.66,184.26,90.33,37.34,0.83,88.46,228.77
2021,Ernakulam,Kerala,Summer,Periyar,Shipping/Refinery,O3,225.53,1.08,52162.0,92303.0,7470.0,844320.0,Yes,Poor,Acceptable,122.81,124.02,41.3,17.05,3.69,135.02,212.0
2021,Ernakulam,Kerala,Summer,Periyar,Shipping/Refinery,PM10,209.16,1.68,15902.5,92303.0,7470.0,844320.0,Yes,Poor,Polluted,98.13,134.26,71.6,57.18,3.74,90.7,196.61
2021,Ernakulam,Kerala,Winter,Periyar,Shipping/Refinery,PM10,253.54,1.64,16122.0,92303.0,7470.0,844320.0,Yes,Poor,Acceptable,137.27,169.02,69.59,24.36,3.08,67.67,238.33
2021,Gurugram,Haryana,Monsoon,Sahibi,Automobile,NO2,137.3,0.72,42113.0,34309.0,5309.0,3864787.0,Yes,Moderate,Good,71.9,102.85,124.38,19.6,0.7,34.83,129.06
2021,Gurugram,Haryana,Monsoon,Sahibi,Automobile,O3,141.99,1.44,21672.0,34309.0,5309.0,3864787.0,Yes,Moderate,Acceptable,63.71,89.66,101.68,57.0,3.78,122.58,133.47
