id,Station_Name,Date,Year,Month,Month_Name,Season,City,State,City_Tier,Latitude,Longitude,AQI,AQI_Bucket,AQI_Risk_Level,AQI_Improvement_Rate,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Prominent_Pollutant,PM25_Standard_Exceeded,PM10_Standard_Exceeded,BOD,DO,pH,Coliform_Count,Fecal_Coliform,Total_Coliform,Water_Contamination_Index,Water_Quality_Status,Water_Body_Type,River_Name,BOD_Standard_Exceeded,DO_Standard_Below,All_Vehicles,Vehicular_Emission,Adjusted_Vehicular_Emission,Veh_Reduction_Pct,Vehicular_Emission_Reduction_Scenario,Industry_Name,Industry_Sector,CO2_Emissions,SO2_Emissions,NOx_Emissions,Total_Industrial_Emission,Industry_Emission_Rank,Population_Density,GDP_Cr,Pollution_per_Capita,Pollution_vs_GDP_Ratio,Public_Transport_Usage_Percent,NCAP_Flag,River_Pollution_Rank,Relative_Humidity_Pct,Temperature_C
22145,"Vikas Sadan, Gurugram - Hspcb",2016-04-24,2016,6.0,Apr,Summer,Gurugram,Haryana,1.0,22.57,77.03,278.0,Poor,High,2.08,128.13,170.98,7.14,27.63,9.85,37.0,1.98,20.12,49.05,0.02,2.26,2.72,Pm10,Yes,Yes,4.6,5.46,7.85,3596.0,7779.0,13019.0,4.17,Moderately Polluted,River,Sahibi,Yes,Yes,2658674.5,119146.0,113188.7,0.0,Baseline,Automobile,Automobile,503369.0,108848.0,71967.0,684184.0,14.0,274215.0,1925475.0,0.4561,0.0,40.0,No,4.0,59.0,19.0
6143,"Secretariat, Amaravati - Appcb",2020-05-02,2020,5.0,May,Monsoon,Amaravati,Tamil Nadu,2.0,16.51,80.52,60.0,Satisfactory,Moderate,-4.86,24.11,50.38,1.37,4.1,3.3,9.1,0.53,8.61,36.34,0.01,0.22,0.14,Pm10,No,No,2.62,5.72,8.29,2762.0,6382.0,16709.0,3.3,Acceptable,River,Krishna,No,No,252108.0,27572.0,26193.4,0.0,Baseline,Agro-processing,Manufacturing,214787.0,420.0,19163.0,260338.0,18.0,120153.0,301919.0,0.3471,0.0,40.0,No,16.0,60.0,30.5
13158,"Secretariat, Amaravati - Appcb",2019-03-15,2019,3.0,Mar,Summer,Amaravati,Andhra Pradesh,1.0,16.51,80.52,130.0,Moderate,Moderate,-0.81,43.78,124.06,6.29,19.29,15.47,9.87,0.98,11.35,29.47,1.03,6.87,0.58,Pm10,No,Yes,2.4,6.14,7.92,1315.0,1702.0,1155.0,2.54,Acceptable,River,Krishna,No,No,291062.0,25681.0,2559808.0,0.0,Baseline,Agro-processing,Agro-Processing,208646.0,13944.0,10105.0,232695.0,11.0,98412.0,279779.0,0.3103,0.0,45.0,No,19.0,67.0,35.6
4759,"Bandra, Mumbai - Mpcb",2019-08-16,2019,8.0,Aug,Monsooon,Lucknow,Uttar Pradesh,1.0,26.85,80.95,81.0,Satisfctory,Low,0.84,17.57,97.0,5.95,19.0,14.85,9.93,1.29,4.16,20.28,0.62,2.56,1.03,Pm10,Yes,No,2.76,4.9,7.15,50.0,25.0,144.0,3.07,Moderately Polluted,River,Gomti,No,Yes,3471212.0,3050234.0,2776969.0,20.0,Vehicular Reduction 20%,Food Processing,Agro-Industry,197498.0,543.0,751.0,224137.0,5.0,11664.0,1159218.0,114.24,0.192307,40.0,Yes,5.0,68.0,24.7
27806,"Bandra, Mumbai - Mpcb",2018-04-06,2018,4.0,May,Summer,Delhi,Delhi,1.0,28.61,78.49,271.0,Poor,High,8.31,100.5,231.2,25.66,44.92,62.14,43.35,1.42,10.78,54.04,2.64,4.14,0.0,Pm10,Yes,Yes,4.91,1.805,7.4,1600000.0,900000.0,2908.5,5.64,Severely Polluted,River,Yamuna,Yes,Yes,13650158.5,12451106.0,13650158.5,0.0,Baseline,Mixed Industrial,Manufacturing,209809.0,399.0,346.0,252369.0,4.5,12258.5,2962347.0,20.62,0.078491,56.0,No,6.0,60.0,22.85
17754,"Nalco Nagar, Talcher - Ospcb",2019-11-04,2019,11.0,May,Post-Monsoon,Talcher,Odisha,3.0,20.95,85.23,236.0,Pooor,High,2.0,56.24,97.0,38.0,23.99,39.48,8.26,2.74,10.78,32.47,0.0,0.0,1.03,Pm10,No,No,4.91,3.08,7.11,12336.0,5620.0,14898.0,4.99,Moderately Polluted,River,Brahmani,Yes,Yes,84576.0,2412065.0,265733.05,0.0,Baseline,Thermal Power,Thermal Power,2032927.0,146504.0,168420.0,2347851.0,18.0,11664.0,152182.0,9.3914,0.031603,32.0,No,1.0,56.0,28.5
5872,"Secretariat, Amaravati - Appcb",2013-03-15,2013,3.0,Mar,Monsoon,Amaravati,Andhra Pradesh,2.0,16.51,80.52,123.0,Moderate,Moderate,4.82,86.74,97.0,19.42,23.99,63.13,17.35,0.68,37.03,56.47,4.34,6.07,2.6,Pm10,Yes,Yes,1.844,4.9,7.492,2554.0,1277.0,6896.0,0.77,Good,River,Yamuna,No,Yes,142523.0,121145.0,121145.0,0.0,Baseline,Agro-processing,Manufacturing,20947.0,420.0,1647.0,22674.0,24.0,11664.0,284171.0,9.7859,0.07979,25.0,No,5.0,62.0,35.9
27427,"Igsc Planetarium, Patna - Bspcb",2016-07-19,2016,7.0,Jul,Monsoon,Patna,Bihar,1.0,25.59,78.49,122.0,Moderate,Moderate,-3.52,42.11,57.82,10.16,11.83,21.99,1.14,1.06,6.08,9.13,0.11,0.5,0.25,Pm10,No,No,4.72,3.5,7.07,36523.0,1702.0,10.0,4.38,Heavily Polluted,River,Ganga,Yes,Yes,2126568.5,1733410.0,2126568.5,0.0,Baseline,Automobile,Power,387375.5,420.0,716.5,388796.0,6.5,1927.0,390701.0,199.915,1.000307,39.5,No,9.5,60.0,27.4
14100,"Nalco Nagar, Talcher - Ospcb",2018-06-17,2018,6.0,Jun,Monsooon,Ahmedabad,Odisha,3.0,20.95,85.23,123.0,Moderate,Moderate,-3.94,25.85,98.48,25.03,10.41,24.92,8.12,1.51,10.78,9.14,0.0,0.0,1.03,Pm10,No,No,3.88,4.9,6.96,2066.0,4883.0,1623.0,4.13,Moderately Polluted,River,Brahmani,Yes,No,50061.0,722193.0,686083.35,0.0,Baseline,Thermal Power,Thermal Power,1545757.0,175167.0,143579.0,1864503.0,11.0,47733.0,161375.0,7.458,1e-06,40.0,No,23.0,70.0,19.7
23268,"Jhotwara, Jaipur - Rspcb",2019-01-21,2019,1.0,May,Winter,Jaipur,Rajasthan,1.0,26.91,75.79,124.0,Moderate,Moderate,7.67,53.08,136.56,7.73,16.53,24.49,19.15,0.91,20.26,32.47,1.11,5.97,1.03,Pm10,Yes,Yes,1.91,4.285,8.25499999999999,283.5,107.5,10.0,2.66,Acceptable,River,Banas,No,No,4692664.5,4148973.0,3754131.0,10.0,Vehicular Reduction 20%,Gems/Jewellery,Manufacturing,91896.0,182.5,208.5,92287.0,5.0,11664.0,2314241.5,13.36,0.0400024999999999,41.5,Yes,4.0,87.5,28.6
26644,"Jhotwara, Jaipur - Rspcb",2019-05-16,2018,5.0,May,Summer,Jaipur,Rajasthan,1.0,26.91,75.79,123.0,Very Poor,Critical,4.77,84.33,272.87,11.63,21.06,27.49,20.45,0.8,10.45,58.11,0.58,3.53,1.03,Pm10,Yes,Yes,2.16,4.14,8.26,235.0,115.0,2708.0,2.7,Moderately Polluted,River,Banas,No,No,4724477.0,4148973.0,3779581.0,0.0,Vehicular Reduction 20%,Gems/Jewellery,Manufacturing,197498.0,229.0,241.0,124561.0,7.0,6922.0,2334410.0,18.43,0.054297,25.0,Yes,5.0,73.0,28.8
18894,"Satellite, Ahmedabad - Gpcb",2016-10-10,2016,10.0,Oct,Post Monsoon,Ahmedabad,Gujrat,1.0,23.03,72.59,232.0,Poor,High,5.28,70.34,138.99,11.63,7.1,18.35,16.27,0.98,12.49,20.13,0.0,2.55,0.0,Pm10,Yes,Yes,1.14,6.34,7.93,50.0,25.0,2078.0,1.68,Acceptable,River,Yamuna,No,No,4793826.0,4579856.0,4793826.0,0.0,Baseline,Pharmaceuticals,Chemical,197498.0,351.0,732.0,198683.0,6.0,11664.0,1938507.5,19.39,0.03479,35.0,No,6.0,60.0,20.5
27325,"Civic Centre, Brajrajnagar - Ospcb",2018-01-11,2018,1.0,Jan,Winte,Brajrajnagar,Odisha,3.0,21.82,83.92,123.0,Poor,High,1.07,95.81,164.46,0.02,0.02,0.04,49.28,4.15,0.86,9.94,0.0,2.55,1.03,Pm10,Yes,Yes,3.55,4.96,7.68,3596.0,1702.0,8498.0,3.82,Acceptable,River,Ib,Yes,No,54008.0,2412065.0,161837.25,0.0,Baseline,Coal/Power,Coal/Power,785685.0,75275.0,97921.0,202502.0,5.0,29480.0,94153.0,12.6789,1e-06,22.0,No,14.0,75.0,23.6
18359,"Gvm Corporation, Visakhapatnam - Appcb",2017-08-14,2017,8.0,Aug,Monsoon,Ahmedabad,Andhra Pradesh,1.0,17.69,78.49,94.5,Moderate,Low,6.71,31.48,90.87,13.25,23.99,0.0,10.95,0.0,13.2,16.3,0.0,2.55,0.0,Pm10,No,No,5.32,4.46,7.498,323.0,39.0,10.0,3.7,Heavily Polluted,River,Gosthani,Yes,No,2389466.0,1931371.0,2389466.0,0.0,Baseline,Steel/Port,Manufacturing,86813.0,105.0,189.0,87107.0,7.0,11664.0,172195.0,152.28,0.519208,40.0,No,8.0,79.0,27.5
15704,"Anand Vihar, Delhi - Dpcc",2017-11-29,2017,11.0,Nov,Post-Monsoon,Delhi,Tamil Nadu,1.0,22.57,77.21,359.0,Moderate,Critical,-1.385,53.08,97.0,109.88,75.37,132.94,83.31,2.31,20.1,40.91,7.08,28.86,0.11,Pm10,Yes,Yes,29.44,2.005,7.498,1600000.0,900000.0,4108.0,5.6,Severely Polluted,River,Yamuna,No,Yes,13387209.0,11256548.5,13387209.0,0.0,Baseline,Mixed Industrial,Manufacturing,245688.0,326.0,640.0,266108.5,5.0,12211.0,3021893.5,21.705,0.093279,59.0,No,6.0,55.5,25.9
30230,"Siddhapudur, Coimbatore - Tnpcb",2020-05-14,2018,6.0,May,Summer,Coimbatore,Tamil Nadu,2.0,11.02,76.97,49.0,Good,Low,3.985,18.02,24.7,0.9,21.38,7.9,4.5,0.89,5.84,23.26,0.0,2.55,1.03,Pm10,No,No,9.315,1.985,7.24,13171.0,4002.5,1758.5,3.605,Severely Polluted,River,Noyyal,Yes,Yes,2658674.5,2891976.5,3206104.0,0.0,Vehicular Reduction 20%,Textiles,Manufacturing,144453.5,209.5,501.0,145085.5,3.0,8413.0,5609101.0,17.13,0.031603,29.0,No,8.0,50.0,25.9
20220,"Bandra, Mumbai - Mpcb",2018-02-02,2018,2.0,Feb,Winter,Chennai,Tamil Nadu,1.0,13.08,80.27,167.0,Moderate,Moderate,1.85,53.08,63.4,14.88,19.5,18.15,97.64,0.95,8.5,45.96,1.39,3.61,1.03,Pm2.5,Yes,No,13.68,2.17,7.498,3596.0,1702.0,1973.0,4.91,Severely Polluted,River,Yamuna,Yes,Yes,2658674.5,5834843.0,6889175.0,0.0,Baseline,Automobile,Manufacturing,171651.0,214.0,355.0,172220.0,5.0,28966.0,19178526.0,5.94,0.009277,59.0,No,5.0,66.0,18.3
26540,"Kowdiar, Thiruvananthapuram - Kspcb",2019-05-14,2018,6.0,May,Monsoon,Ahmedabad,Kerala,2.0,8.52,76.94,59.0,Satisfctory,Low,-1.3,15.51,44.75,1.44,4.64,2.68,2.35,0.95,1.44,33.63,0.97,2.55,1.03,Pm10,No,No,2.44,6.12,7.39,2372.0,5972.0,5711.0,2.65,Acceptable,River,Karamana,No,No,575148.0,54820.0,52079.0,0.0,Baseline,IT/Electronics,It/Electronics,159591.0,25097.0,22904.0,207592.0,3.0,183602.0,1938507.5,0.1221,0.0,22.0,No,22.0,65.0,29.1
15093,"Satellite, Ahmedabad - Gpcb",2014-03-15,2014,3.0,Mar,Summer,Ahmedabad,Gujarat,1.0,23.03,78.49,136.72,Moderate,Moderate,-0.81,78.88,92.22,31.67,79.17,102.92,16.27,4.31,25.96,32.47,3.94,5.52,2.37,Pm10,Yes,No,2.387,4.9,6.965,2192.0,1096.0,5918.0,0.59,Good,River,Sabarmati,No,No,177216.0,150634.0,150634.0,0.0,Baseline,Pharmaceuticals,Chemical,11194.0,804.0,368.0,12366.0,4.0,11664.0,5281441.0,3.4321,0.002341,31.0,No,6.0,60.0,34.99
13954,"Vikas Sadan, Gurugram - Hspcb",2019-10-07,2019,6.0,Oct,Post-Monsoon,Gurugram,Tamil Nadu,1.0,28.46,77.03,91.0,Satisfactory,Low,1.1,50.21,86.44,19.58,12.28,26.37,20.07,0.97,3.5,50.44,0.0,0.0,2.72,Pm10,No,No,4.91,6.0,7.05,14847.0,5723.0,11156.0,2.9,Acceptable,River,Sahibi,No,No,904624.0,2412065.0,134463.949999999,0.0,Baseline,Automobile,Automobile,197498.0,42549.0,623.0,638978.0,13.0,172865.0,1498326.0,0.426,0.0,57.0,No,13.0,122.16,25.9
30971,"Igsc Planetarium, Patna - Bspcb",2019-01-22,2018,6.0,Jan,Winter,Patna,Bihar,1.0,25.59,78.49,123.0,Severe,Critical,0.74,313.62,171.75,48.09,188.74,78.51,28.47,1.89,31.23,42.25,4.36,25.3,19.3,Pm2.5,Yes,Yes,7.13,7.96,7.71,21132.5,8453.0,35.5,3.85,Heavily Polluted,River,Ganga,Yes,No,2658674.5,2342235.0,2126939.0,0.0,Vehicular Reduction 20%,Brick Kiln,Manufacturing,156896.5,213.5,282.0,157392.0,2.0,1982.5,1938507.5,79.03,0.3522485,40.0,Yes,5.0,128.68,25.75
6852,"Secretariat, Amaravati - Appcb",2019-08-28,2018,8.0,Aug,Monsooon,Amaravati,Andhra Pradesh,2.0,16.51,80.52,92.0,Satisfctory,Low,-1.62,15.8,44.75,3.71,12.43,9.71,14.64,0.62,11.3,36.47,0.12,0.95,0.23,Pm10,No,No,3.48,7.64,7.88,14024.0,1702.0,14014.0,2.9,Acceptable,River,Krishna,Yes,No,288855.0,48211.0,45800.45,0.0,Baseline,Agro-processing,Manufacturing,197498.0,23699.0,19949.0,206700.0,19.0,11664.0,298086.0,0.2756,0.0,40.0,No,8.0,71.0,34.4
31496,"Pan Bazar, Guwahati - Apcb",2017-04-15,2017,4.0,Apr,Summer,Guwahati,Assam,2.0,22.57,91.74,199.36,Moderate,Moderate,-0.82,111.44,108.98,19.28,48.19,62.65,22.29,1.67,29.88,98.52,5.57,7.8,3.34,Pm10,Yes,Yes,4.47,8.486,7.063,4488.0,2244.0,12118.0,3.605,Acceptable,River,Brahmaputra,Yes,No,273646.0,232599.0,232599.0,0.0,Baseline,Oil Refinery,Agro-Industry,17053.0,854.0,623.0,19109.0,5.0,3326.0,224033.0,5.7453,0.085295,35.0,No,4.0,80.0,25.9
10894,"Anand Vihar, Delhi - Dpcc",2016-01-06,2016,1.0,Jan,Winter,Delhi,Delhi,1.0,28.61,77.21,123.0,Moderate,Critical,4.63,305.51,524.01,11.63,23.99,26.0,83.7,3.37,25.78,135.04,1.11,22.16,0.81,Pm10,Yes,Yes,29.44,1.73,7.498,1600000.0,900000.0,4911.0,5.65,Severely Polluted,River,Yamuna,Yes,No,11883897.0,10121852.0,11883897.0,0.0,Baseline,Mixed Industrial,Manufacturing,274853.0,339.0,623.0,275684.0,5.0,12215.0,2986958.0,22.4,0.091367,40.0,No,5.0,64.0,28.9
18467,"Tt Nagar, Bhopal - Mppcb",2019-11-29,2019,11.0,Nov,Post-Monsoon,Bhopal,Madhya Pradesh,2.0,23.26,77.41,228.0,Poor,High,0.35,94.52,214.24,14.13,57.15,41.88,20.77,1.58,20.05,60.33,0.97,2.55,1.03,Pm10,Yes,Yes,6.31,6.22,7.498,18262.0,1615.0,75.0,4.18,Heavily Polluted,River,Betwa,Yes,No,2944838.0,2537229.0,2355870.0,0.0,Vehicular Reduction 20%,Automobile,Power,1459466.0,420.0,3991.0,1466534.0,5.0,1343.0,417362.0,12.6789,3.513818,19.0,Yes,1.0,63.0,19.7
2696,"Anand Vihar, Delhi - Dpcc",2018-07-01,2018,7.0,Jul,Monsoon,Delhi,Tamil Nadu,1.0,28.61,77.21,102.0,Moderate,Moderate,0.74,424.31,97.81,10.82,28.46,26.45,44.47,0.78,8.53,28.09,1.56,20.66,1.03,Pm10,No,No,29.54,0.83,7.305,1600000.0,900000.0,1132.0,5.83,Acceptable,River,Yamuna,Yes,Yes,13775716.0,12488304.0,13775716.0,0.0,Baseline,Mixed Industrial,Manufacturing,251680.0,503.0,615.5,257150.5,6.0,12308.0,3082954.0,20.905,0.0873105,53.0,No,3.5,55.0,22.8
20857,"Tt Nagar, Bhopal - Mppcb",2020-02-12,2020,2.0,Feb,Monsoon,Bhopal,Madhya Pradesh,2.0,22.57,77.41,122.0,Moderate,Moderate,3.625,58.48,148.28,15.32,48.9,38.55,17.56,1.21,21.56,32.47,0.97,2.55,1.03,Pm10,No,Yes,3.715,4.9,7.53,50870.0,635.0,2708.0,2.95,Moderately Polluted,River,Betwa,No,No,3137577.5,2876240.0,2559808.0,20.0,Vehicular Reduction 20%,Chemical,Manufacturing,155260.0,370.5,419.5,156050.0,6.5,1290.0,425341.5,121.14,0.3696205,38.0,Yes,6.0,67.5,22.05
15673,"Bandra, Mumbai - Mpcb",2016-02-15,2016,2.0,Feb,Winte,Guwahati,Assam,2.0,26.14,91.74,184.31,Modrate,Moderate,4.13,95.7,97.0,12.64,31.6,41.08,19.14,2.1,60.11,50.81,4.79,6.7,2.87,Pm10,Yes,Yes,2.408,5.982,7.498,1374.0,1702.0,3710.0,0.76,Good,River,Yamuna,No,No,271056.0,230398.0,230398.0,0.0,Baseline,Oil Refinery,Agro-Industry,197498.0,1123.0,1704.0,45994.0,5.0,11664.0,211352.0,13.9927,0.217618,40.0,No,4.0,80.0,14.31
15371,"Nalco Nagar, Talcher - Ospcb",2019-12-05,2019,12.0,Dec,Winter,Talcher,Tamil Nadu,3.0,20.95,85.23,192.0,Modrate,Moderate,-3.67,73.34,281.68,11.74,33.79,43.47,6.96,1.63,25.79,23.81,0.0,2.55,1.03,Pm10,Yes,Yes,7.41,4.45,6.58,6668.0,6744.0,2708.0,4.83,Moderately Polluted,River,Brahmani,Yes,No,69967.0,636250.0,604437.5,0.0,Baseline,Thermal Power,Thermal Power,2872094.0,333816.0,246350.0,3452260.0,20.0,38583.0,101853.0,13.809,3e-06,63.0,No,21.0,62.0,34.3
19267,"Igsc Planetarium, Patna - Bspcb",2018-10-19,2018,10.0,Oct,Post-Monsoon,Patna,Bihar,1.0,25.59,78.49,260.0,Poor,High,2.23,107.26,97.0,23.19,63.53,30.52,12.18,2.0,29.65,32.47,3.23,34.9,12.58,Pm2.5,Yes,Yes,4.91,4.9,7.7,29815.0,17493.5,25.0,4.335,Acceptable,River,Yamuna,Yes,No,2582343.0,2247238.0,2582343.0,0.0,Baseline,Brick Kiln,Power,701428.0,913.5,2439.5,704781.0,5.0,11664.0,448471.5,356.37,1.5976455,29.0,No,9.0,73.5,30.75
5743,"Siddhapudur, Coimbatore - Tnpcb",2019-06-29,2019,6.0,Jun,Monsoon,Coimbatore,Tamil Nadu,2.0,11.02,76.97,68.0,Satisfactory,Low,4.08,39.21,54.24,6.98,7.64,14.62,16.48,1.05,11.11,24.46,0.0,0.0,1.03,Pm10,No,No,16.46,3.13,7.03,12103.0,7504.0,2708.0,4.73,Severely Polluted,River,Noyyal,Yes,Yes,2982825.0,2719223.0,2982825.0,0.0,Vehicular Reduction 20%,Textiles,Manufacturing,139177.0,319.0,242.0,202502.0,9.0,8068.0,5460767.0,12.6789,0.025577,34.0,No,4.0,77.0,24.6
18802,"Bandra, Mumbai - Mpcb",2018-06-07,2018,6.0,Jun,Monsooon,Talcher,Odisha,3.0,20.95,85.23,107.0,Moderate,Moderate,2.1,59.3,113.1,25.03,10.41,0.0,8.12,1.91,63.75,9.14,0.0,0.0,1.03,Pm10,No,Yes,7.18,4.92,6.68,13927.0,1702.0,16491.0,5.07,Moderately Polluted,River,Brahmani,Yes,No,83551.0,354352.0,336634.4,0.0,Baseline,Thermal Power,Manufacturing,1775193.0,210818.0,279225.0,2265236.0,8.0,34924.0,117869.0,9.0609,2e-06,25.0,No,13.0,67.0,32.4
18552,"Igsc Planetarium, Patna - Bspcb",2016-01-12,2018,1.0,May,Winte,Ahmedabad,Bihar,1.0,25.59,85.14,417.0,Moderate,Critical,-5.7,53.08,97.0,118.1,32.02,148.44,28.47,4.71,11.46,16.89,0.57,1.82,1.57,Pm2.5,Yes,Yes,4.91,4.9,7.2,26032.0,23412.0,14.5,4.09,Heavily Polluted,River,Ganga,Yes,No,2031191.5,1727716.5,2559808.0,0.0,Baseline,Brick Kiln,Manufacturing,116235.0,168.0,220.0,116623.0,8.0,11664.0,393694.0,61.12,0.302153499999999,39.0,No,8.5,59.5,25.9
26134,"Nalco Nagar, Talcher - Ospcb",2018-05-21,2018,5.0,May,Summmer,Talcher,Odisha,3.0,20.95,85.23,108.0,Moderate,Moderate,-1.04,84.96,143.73,41.39,8.06,24.69,21.07,2.15,10.78,32.47,0.0,0.0,1.03,Pm10,Yes,Yes,4.36,4.56,7.81,3596.0,6085.0,1542.0,3.58,Acceptable,River,Brahmani,Yes,No,79226.0,379095.0,360140.25,0.0,Baseline,Thermal Power,Thermal Power,2266189.0,147788.0,186466.0,2600443.0,18.0,25183.0,127998.0,10.4018,2e-06,40.0,No,5.0,51.0,36.8
15448,"Igsc Planetarium, Patna - Bspcb",2017-04-29,2017,4.0,Apr,Summer,Patna,Bihar,1.0,25.59,85.14,157.0,Moderate,Moderate,-0.28,63.68,102.23,11.63,15.49,21.41,12.18,1.24,12.62,37.05,1.11,3.0,0.66,Pm10,Yes,Yes,4.06,7.27,7.67,12860.0,6611.5,20.0,3.32,Moderately Polluted,River,Yamuna,Yes,No,2248038.5,2412065.0,2248038.5,0.0,Baseline,Brick Kiln,Power,408861.5,885.5,1140.0,410879.5,5.0,1959.0,412318.0,208.575,1.009296,46.0,No,7.0,44.5,30.95
26370,"Talkatora, Lucknow - Uppcb",2018-02-06,2018,2.0,Feb,Wintr,Lucknow,Tamil Nadu,1.0,26.85,80.95,323.0,Very Poor,Critical,-0.25,161.37,97.0,11.63,28.92,24.7,55.88,0.69,10.78,59.51,0.56,0.4,1.03,Pm2.5,Yes,No,1.82,9.1,7.23,50.0,25.0,43.0,1.33,Acceptable,River,Gomti,No,No,3172098.0,2412065.0,3172098.0,20.0,Baseline,Food Processing,Agro-Industry,173482.0,330.0,328.0,174052.0,6.0,2009.0,1108821.0,86.64,0.15697,29.0,No,7.0,59.0,20.1
15636,"Ernakulam South, Kochi - Kspcb",2014-09-15,2014,9.0,Sep,Monsoon,Kochi,Tamil Nadu,2.0,9.93,76.26,224.39,Moderate,High,-2.61,103.84,147.64,4.76,11.91,15.48,20.77,1.59,79.16,32.47,5.19,7.27,3.12,Pm10,No,Yes,3.19,6.774,7.568,3997.0,1998.0,10792.0,1.14,Acceptable,River,Periyar,Yes,No,94416.0,80254.0,80254.0,0.0,Baseline,Shipping/Refinery,Shipping/Refinery,30222.0,1773.0,623.0,34512.0,24.0,7257.0,678609.0,4.7557,0.050857,37.0,No,24.0,84.0,26.97
9873,"Secretariat, Amaravati - Appcb",2020-04-07,2020,4.0,Apr,Monsoon,Amaravati,Andhra Pradesh,2.0,16.51,80.52,30.0,Good,Low,0.74,11.01,97.0,1.46,3.53,3.07,16.27,0.51,17.69,16.26,0.04,0.19,0.13,Pm10,No,No,2.79,5.89,7.13,11832.0,4602.0,14244.0,3.32,Acceptable,River,Krishna,No,No,2658674.5,40786.0,38746.7,0.0,Baseline,Agro-processing,Agro-Processing,197498.0,17826.0,15922.0,176197.0,6.0,86230.0,303624.0,0.2349,0.0,43.0,No,3.0,60.0,24.7
24794,"Talkatora, Lucknow - Uppcb",2015-09-06,2018,9.0,Sep,Monsoon,Lucknow,Uttar Pradesh,1.0,22.57,80.95,117.0,Moderate,Moderate,-2.57,62.46,97.0,4.58,11.82,4.3,29.19,1.47,10.01,19.49,0.14,0.2,1.03,Pm10,Yes,No,3.505,4.615,7.4,50.0,25.0,118.0,3.605,Moderately Polluted,River,Gomti,Yes,No,2510799.5,2177752.0,2510799.5,20.0,Baseline,Food Processing,Agro-Industry,233420.0,438.0,548.0,234300.5,3.0,1918.5,951368.5,121.88,0.247223499999999,34.0,No,7.0,52.0,20.5
19648,"Bandra, Mumbai - Mpcb",2019-07-21,2019,7.0,May,Monsoon,Mumbai,Maharashtra,1.0,22.57,72.88,79.0,Satisfactory,Low,1.81,22.6,48.5,33.18,19.66,52.83,16.54,0.71,9.54,16.46,2.69,0.0,1.03,Pm10,No,No,11.64,3.875,7.29,340.5,36.0,407.0,4.055,Heavily Polluted,River,Yamuna,Yes,Yes,11195497.0,9862292.0,8956397.0,0.0,Vehicular Reduction 20%,Petrochemical,Manufacturing,109873.5,284.0,266.0,172617.0,5.0,23034.5,24679780.0,12.6789,0.0069605,60.0,No,2.0,60.0,28.4
27246,"Vikas Sadan, Gurugram - Hspcb",2017-05-01,2017,5.0,May,Summr,Gurugram,Haryana,1.0,22.57,77.03,98.0,Satisfactory,Low,-0.77,64.79,162.23,5.96,21.2,22.39,16.27,0.6,9.59,49.84,0.03,2.55,2.31,Pm10,Yes,Yes,4.91,3.98,7.8,14391.0,723.0,10463.0,3.79,Acceptable,River,Sahibi,No,Yes,776570.0,99417.0,94446.15,0.0,Baseline,Automobile,Automobile,817117.0,54995.0,52457.0,924569.0,5.0,222906.0,1590680.0,0.6164,0.0,54.0,No,6.0,54.0,36.3
14488,"Alandur, Chennai - Tnpcb",2017-12-17,2017,6.0,Dec,Wintr,Chennai,Tamil Nadu,1.0,13.08,80.27,102.0,Moderate,Moderate,5.595,50.08,59.36,6.93,18.91,13.79,249.01,0.09,8.69,68.71,1.98,1.51,1.03,O3,No,No,14.21,2.955,7.13,3596.0,3442.0,3435.0,4.605,Severely Polluted,River,Cooum,Yes,Yes,6546897.0,5485338.0,6546897.0,0.0,Baseline,Automobile,Manufacturing,173464.0,208.5,290.5,173805.0,5.0,28434.5,18669277.0,12.6789,0.009466,59.0,No,2.0,58.0,26.35
9578,"Vikas Sadan, Gurugram - Hspcb",2016-04-09,2016,4.0,Apr,Summmer,Gurugram,Haryana,1.0,28.46,77.03,266.0,Poor,High,-0.05,99.83,507.79,37.58,83.45,39.6,37.0,2.05,24.69,36.16,0.02,2.26,2.72,Pm10,Yes,Yes,3.96,4.78,8.16,3596.0,2417.0,1880.0,3.87,Acceptable,River,Sahibi,Yes,No,974457.0,103528.0,98351.6,0.0,Baseline,Automobile,Manufacturing,197498.0,81251.0,51016.0,665878.0,15.0,216131.0,1748293.0,0.4439,0.0,27.0,No,6.0,47.0,12.4
16404,"Igsc Planetarium, Patna - Bspcb",2010-08-15,2018,5.0,May,Summer,Patna,Bihar,1.0,25.59,85.14,182.0,Moderate,Moderate,2.99,81.11,92.4,21.94,26.47,48.41,8.21,1.59,2.46,19.68,0.23,2.55,0.62,Pm10,Yes,No,5.42,5.43,7.54,5526.0,4068.0,12.0,3.95,Heavily Polluted,River,Ganga,Yes,No,2048298.0,1733410.0,2048298.0,0.0,Baseline,Brick Kiln,Manufacturing,153789.0,173.0,250.0,154212.0,2.0,11664.0,390701.0,81.34,0.405072,40.0,No,6.0,53.0,18.8
